"년도","월","회원타입","건수","현년 전기사용량","전년 전기사용량","전전년 전기사용량","토탈 전기 증감량","토탈 전기탄소 증감량","현년 가스사용량","전년 가스사용량","전전년 가스사용량","토탈 가스 증감량","토탈 가스탄소 증감량","현년 수도사용량","전년 수도사용량","전전년 수도사용량","토탈 수도 증감량","토탈 수도탄소 증감량","현년 지역난방 사용량","전년 지역난방 사용량","전전년 지역난방 사용량","토탈 지역난방 증감량","토탈 지역난방탄소 증감량","등록일"
"2016","02","학교","4223","136303615","129152665","127444871","8004847","3394055.128","8188263","7626841","7575450","587117.5","1315143.2","1783918.8","1853886","1850051","-68049.7","-22592.5004","1520","1619","1597","-88","-668.976","2016-05-05 04:00:01.0"
"2016","02","종교단체","309","4083981","3680711","3870318","308466.5","130789.796","409884","367344","402904","24760","55462.4","33726","31139","32632","1840.5","611.046","0","0","0","0","0","2016-05-05 04:00:01.0"
"2016","02","소상공인","13665","45416133","44166242","44816606","924709","392076.616","4420686","4088222","4172792","290179","650000.96","1277157.416","1290640.4","1300898.6","-18612.084","-6179.211888","0","0","0","0","0","2016-05-05 04:00:01.0"
"2016","02","기업","7042","427976352","417805542","430850853","3648154.5","1546817.508","27564342","25232272","27310942","1292735","2895726.4","3909702.4","3997352.2","3984126.8","-81037.1","-26904.3172","0","0","0","0","0","2016-05-05 04:00:01.0"
"2016","02","공동주택관리소","1845","316124147","314243985","320421978","-1208834.5","-512545.828","14207416","13165390","13308180","970631","2174213.44","12902304.3","13017732","12946495.8","-79809.6","-26496.7872","0","0","0","0","0","2016-05-05 04:00:01.0"
"2016","02","공공기관","2040","147802016","145956211","143791343","2928239","1241573.336","7118780","6597433","6100898","769614.5","1723936.48","1064639.8","1109309.4","1026669.8","-3349.8","-1112.1336","0","0","0","0","0","2016-05-05 04:00:01.0"
"2016","02","개인","861920","216677664","215579912","218738693","-481638.5","-204214.724","68879796","62885832","65477629","4698065.5","10523666.72","13312113.622","13318104.692","13344572.552","-19225","-6382.7","21452994.715","20405662.46","20322956.325","1088685.3225","16036998.03812","2016-05-05 04:00:01.0"
"2016","01","학교","4142","133365400","142997151","136389064","-6327707.5","-2682947.98","8310659","9206925","8506087","-545847","-1222697.28","2286460.2","2277340.8","2328251.2","-16335.8","-5423.4856","1795","1883","1849","-71","-282.722","2016-04-05 04:00:01.0"
"2016","01","종교단체","292","3782097","4048615","3935095","-209758","-88937.392","318367","358829","361061","-41578","-93134.72","28825","28218","27861","785.5","260.786","0","0","0","0","0","2016-04-05 04:00:01.0"
"2016","01","소상공인","13600","46936865","47975845","48232090","-1167102.5","-494851.46","4381415","4679143","4489512","-202912.5","-454524","1126347.384","1154379.6","1163795.6","-32740.216","-10869.751712","0","0","0","0","0","2016-04-05 04:00:01.0"
"2016","01","기업","6858","461225370","470735614","471154253","-9719563.5","-4121094.924","24772048","29758900","27846137","-4030470.5","-9028253.92","3625241.8","3732024.8","3754019","-117780.1","-39102.9932","0","0","0","0","0","2016-04-05 04:00:01.0"
"2016","01","공동주택관리소","1827","315851182","324676379","326820518","-9897266.5","-4196440.996","11794140","13674480","12649340","-1367770","-3063804.8","12282420.7","12482406.3","12419784.4","-168674.65","-55999.9838","0","0","0","0","0","2016-04-05 04:00:01.0"
"2016","01","공공기관","2031","151168216","155764427","151406403","-2417199","-1024892.376","5466859","6043553","5494606","-302220.5","-676973.92","1272684","1247047.4","1218960.4","39680.1","13173.7932","0","0","0","0","0","2016-04-05 04:00:01.0"
"2016","01","개인","857740","215330620","220880188","221266918","-5742933","-2435003.592","57641741","65629232","63229675","-6787712.5","-15204476","13218916.436","13388912.024","13279661.366","-115370.259","-38302.925988","27186166.133","24793339.24","24821149.292","2378921.867","27458969.182215","2016-04-05 04:00:01.0"
"2015","12","학교","4142","129747032","142880159","138232678","-10809386.5","-4583179.876","7146196","8370038","8426789","-1252217.5","-2804967.2","2243488.6","2288624.2","2348669.6","-75158.3","-24952.5556","1431","1946","1858","-471","-1875.522","2016-03-05 04:00:01.0"
"2015","12","종교단체","288","3390717","3972522","3913755","-552421.5","-234226.716","211045","234612","250167","-31344.5","-70211.68","31990","30187","29228","2282.5","757.79","0","0","0","0","0","2016-03-05 04:00:01.0"
"2015","12","소상공인","13502","45317360","47903086","47496110","-2382238","-1010068.912","3587588","3976103","3978904","-389915.5","-873410.72","1258473.65","1274858.8","1275190.8","-16551.15","-5494.9818","0","0","0","0","0","2016-03-05 04:00:01.0"
"2015","12","기업","6661","445894696","482299586","475775696","-33142945","-14052608.68","17776013","20985549","21060548","-3247035.5","-7273359.52","4058540.8","4108844.2","4089066.4","-40414.5","-13417.614","0","0","0","0","0","2016-03-05 04:00:01.0"
"2015","12","공동주택관리소","1799","292877773","304108364","307024310","-12688564","-5379951.136","11633072","12375728","13791790","-1450687","-3249538.88","12740295.5","12787307.9","12872436.5","-89576.7","-29739.4644","0","0","0","0","0","2016-03-05 04:00:01.0"
"2015","12","공공기관","2097","148482042","157137259","155630485","-7901830","-3350375.92","4538066","4885936","5157799","-483801.5","-1083715.36","1132341.6","1137319","1131924.8","-2280.3","-757.0596","0","0","0","0","0","2016-03-05 04:00:01.0"
"2015","12","개인","852483","203388142","209110435","210601335","-6467743","-2742323.032","40095231","44067763","47222920","-5550110.5","-12432247.52","13904162.958","13901292.844","13985482.345","-39224.6365","-13022.579318","21102616.717","26420971.573","24676994.275","-4446366.207","-59658969.202058","2016-03-05 04:00:01.0"
"2015","11","학교","4142","97207264","98187897","103104980","-3439174.5","-1458209.988","3129231","3428826","3894578","-532471","-1192735.04","2479306.4","2407442.8","2499934.6","25617.7","8505.0764","825","935","871","-78","-310.596","2016-02-11 16:49:58.0"
"2015","11","종교단체","288","2690264","3028485","3155146","-401551.5","-170257.836","123356","119110","132649","-2523.5","-5652.64","30862","32542","32570","-1694","-562.408","0","0","0","0","0","2016-02-11 16:49:58.0"
"2015","11","소상공인","13384","40920126","41002534","42805616","-983949","-417194.376","2279788","2337431","2477082","-127468.5","-285529.44","1250447.6","1252224.4","1256370.2","-3849.7","-1278.1004","0","0","0","0","0","2016-02-11 16:49:58.0"
"2015","11","기업","6628","411307841","421176794","438285942","-18423527","-7811575.448","10579106","10608868","11899582","-675119","-1512266.56","4087593.6","4047989.6","4068778.2","29209.7","9697.6204","0","0","0","0","0","2016-02-11 16:49:58.0"
"2015","11","공동주택관리소","1777","277331848","282749386","290178463","-9132076.5","-3872000.436","4777212","5031112","5740564","-608626","-1363322.24","11935363.5","12008225.4","12098728.8","-118113.6","-39213.7152","0","0","0","0","0","2016-02-11 16:49:58.0"
"2015","11","공공기관","2116","147686501","146594161","151248155","-1234657","-523494.568","2443388","2572512","2707188","-196462","-440074.88","1424682","1392070.8","1357145.6","50073.8","16624.5016","0","0","0","0","0","2016-02-11 16:49:58.0"
"2015","11","개인","849823","196892030","200214469","204193971","-5312190","-2252368.56","20322557","21949496","23564502","-2434442","-5453150.08","13692668.676","13949272.738","14314525.984","-439230.685","-145824.58742","11210982.51","11613095.703","13715610.396","-1453370.5395","-22742959.148302","2016-02-11 16:49:58.0"
"2015","10","학교","4105","90894649","92776204","91074061","-1030483.5","-436925.004","2198915","2032999","1898911","232960","521830.4","2197092.6","2121219.6","2250504.8","11230.4","3728.4928","123","272","272","-149","-593.318","2016-01-08 12:42:17.0"
"2015","10","종교단체","289","3049721","3299519","3391534","-295805.5","-125421.532","121469","109249","121459","6115","13697.6","37276","31585","42832","67.5","22.41","0","0","0","0","0","2016-01-08 12:42:17.0"
"2015","10","소상공인","13298","42023439","42298074","42740242","-495719","-210184.856","1491721","1543973","1521445","-40988","-91813.12","1426748.2","1406525.468","1408975.8","18997.566","6307.191912","0","0","0","0","0","2016-01-08 12:42:17.0"
"2015","10","기업","6557","429299432","440472251","451506225","-16689806","-7076477.744","6739926","6841720","7175361","-268614.5","-601696.48","4837079","4750659.4","4835618.8","43939.9","14588.0468","0","0","0","0","0","2016-01-08 12:42:17.0"
"2015","10","공동주택관리소","1781","263666396","269259556","276975017","-9450890.5","-4007177.572","2421770","2633859","2720728","-255523.5","-572372.64","12836746.6","12982278.5","12979068","-143926.65","-47783.6478","0","0","0","0","0","2016-01-08 12:42:17.0"
"2015","10","공공기관","2114","149199842","144539538","144448249","4705948.5","1995322.164","1446718","1479646","1362178","25806","57805.44","1309059.4","1274242.8","1259365.6","42255.2","14028.7264","0","0","0","0","0","2016-01-08 12:42:17.0"
"2015","10","개인","838855","186473958","190857499","196312194","-7110888.5","-3015016.724","8924018","9776852","9992178","-960497","-2151513.28","14711828.766","14806253.041","15009957.053","-196276.281","-65163.725292","3167520.127","3791530.042","3875736.209","-666112.9985","-13312269.687023","2016-01-08 12:42:17.0"
"2015","09","학교","4104","117000086","106788250","115993928","5608997","2378214.728","3130770","2725587","3074109","230922","517265.28","2286005","2289431","2367305.8","-42363.4","-14064.6488","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","종교단체","287","4003389","4143180","4338032","-237217","-100580.008","154103","141807","164321","1039","2327.36","33319","33102","32863","336.5","111.718","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","소상공인","13215","49906893","48338643","50163341","655901","278102.024","1525269","1535097","1577271","-30915","-69249.6","1497339.8","1517610","1531680.694","-27305.547","-9065.441604","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","기업","6544","510981941","515975591","525800916","-9906312.5","-4200276.5","9108483","8915531","9629814","-164189.5","-367784.48","4966088.4","4950087.988","4994719","-6315.094","-2096.611208","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","공동주택관리소","1775","291193615","292423522","315758859","-12897575.5","-5468572.012","1828671","2001182","2104570","-224205","-502219.2","12661391.2","12587446.9","13062671.3","-163667.9","-54337.7428","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","공공기관","2114","176575791","169676238","170595428","6439958","2730542.192","2045113","1802312","2031916","127999","286717.76","1674927","1639724","1612798.4","48665.8","16157.0456","0","0","0","0","0","2015-12-05 04:00:01.0"
"2015","09","개인","836705","207540868","206904741","227598380","-9710692.5","-4117333.62","6518422","7398242","7043149","-702273.5","-1573092.64","14419078.727","14517019.028","14835539.096","-257200.335","-85390.51122","305710.728","1417941.207","1657911.407","-1232215.579","-627675.88577","2015-12-05 04:00:01.0"
"2015","08","학교","4051","114182704","111674241","117842114","-575473.5","-244000.764","3666183","3481385","3735537","57722","129297.28","2646299","2695799.734","2704021","-53611.367","-17798.973844","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","종교단체","282","4684817","4990910","5000234","-310755","-131760.12","183615","193447","216801","-21509","-48180.16","42434","42692","38237","1969.5","653.874","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","소상공인","12907","58830816","56284602","60743235","316897.5","134364.54","2859077","2944081","4079953","-652940","-1462585.6","1850611.8","1933054.818","1883652.4","-57741.809","-19170.280588","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","기업","6002","580517158","574017315","618846947","-15914973","-6747948.552","14998047","15466844","18316687","-1893718.5","-4241929.44","4860291.2","5109772.2","5077946.4","-233568.1","-77544.6092","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","공동주택관리소","1780","347070626","324330654","366437506","1686546","715095.504","2346260","2401138","2839274","-273946","-613639.04","13735197.6","13718025.4","13752308.2","30.8","10.2256","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","공공기관","2090","194449748","187330536","192639612","4464674","1893021.776","3142344","2859982","3734616","-154955","-347099.2","1400970.4","1407303.4","1373127","10755.2","3570.7264","0","0","0","0","0","2015-11-05 04:00:00.0"
"2015","08","개인","831008","242000479","225295114","251665825","3520009.5","1492484.028","7619018","7818701","8690426","-635545.5","-1423621.92","15164553.742","15186771.742","15162726.462","-10195.36","-3384.85952","460288.965","446810.165","439663.894","17051.9355","-57105.653404","2015-11-05 04:00:00.0"
"2015","07","학교","4008","115722596","120937114","119119922","-4305922","-1825710.928","3616440","3588581","3721789","-38745","-86788.8","2849735.4","2810214","2907085","-8914.1","-2959.4812","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","종교단체","274","3938240","4747560","4652038","-761559","-322901.016","160725","161587","174638","-7387.5","-16548","28997","28106","32088","-1100","-365.2","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","소상공인","12445","53687603","54529034","55652598","-1403213","-594962.312","2321747","2434263","3308804","-549786.5","-1231521.76","1453718.2","1449232.922","1501927.6","-21862.061","-7258.204252","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","기업","5809","556996768","583699601","595041013","-32373539","-13726380.536","12877575","13881727","15766106","-1946341.5","-4359804.96","4433516.8","4458789.8","4462604","-27180.1","-9023.7932","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","공동주택관리소","1749","293392343","303163814","314610261","-15494694.5","-6569750.468","2711576","2593135","2958804","-64393.5","-144241.44","13022088.4","12752055.2","12947100","172510.8","57273.5856","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","공공기관","2083","177529278","180512544","179850749","-2652368.5","-1124604.244","2144272","2189006","2443392","-171927","-385116.48","1502717","1476349.4","1481583.4","23750.6","7885.1992","0","0","0","0","0","2015-10-05 04:00:00.0"
"2015","07","개인","823337","165114568","171057688","176733530","-8781041","-3723161.384","8893640","8706784","9439834","-179669","-402458.56","12083879.038","12158770.739","12451976.253","-221494.458","-73536.160056","702863.645","227748.982","218148.985","479914.6615","-29858.537272","2015-10-05 04:00:00.0"
